image,darkness
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\06aa7c2f982b4f7ee1813ed10c8ca6a9d7e29593.png,15.791612057667104
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\06acc38d86e417ef67ed2b79c433ddfdf406edf2.jpg,9.577027695351138
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\06b8b5730a9ffe68b616950aec4f25825549b7d0.jpg,12.045492662473794
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\06bc8ec2a230177d16d8a31b8bec17a8c4c5a22f.jpg,32.57395382395382
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\06c0b9e9de1a7a763c36c3efe3e9d1d9fd45916a.png,14.529937180997251
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\06ddad980373ca9493bcb7a0be050db270280aa4.jpg,5.397314949201742
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\06ea7c106931abb9f62f6e1143cac93db014b3ff.jpg,8.827358087921468
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\06eb0c6b6e0ba1b79b220173c9c7597772752b43.jpg,24.10956790123457
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0700dd96639b9d94e1e84d997d3b696a6b03fc24.jpg,2.8756380054966626
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\07126db2e72bfc84bf040785ba41405542b91bf1.jpg,11.44228504122497
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0715e1d73bacc3e0a4d124ddc69921d8feff34cc.jpg,18.694197256210604
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0724d290aee21b20557ff0b4fd25f53afc8396a5.jpg,2.5258333333333334
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\07620974db29add7faafaa04239ebf28b5a8dda4.jpg,0.2104243166054671
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\076646f8059f139e784b2d1361ff5b98d0f8e32b.png,5.613451741704529
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0770c17b7b9908e21b02fa225ed958e408afda58.jpg,7.251814058956916
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0774b9d358fd603a393e250958e6cb54699e4610.jpg,9.179426776599922
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\077b6c1d86970d97cd96fd4e3eee2701b2160f62.jpg,48.040877525252526
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\077cbb59deb24157a948143034cd7e1ecb0768b1.jpg,20.538625
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0781c6d738c0b0a6fe1c4f4a714839e680fe37f8.jpg,33.407911001236094
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\078687ef8813cf4d9cc772b6e1236b1c0a9a227d.jpg,18.1327066395664
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\078f325050a661cae4631a3f0b52bc3ce574d044.jpg,3.6603942652329744
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\079f3abfb93f8a1460a863ddca671e076a545b06.jpg,26.876381617219312
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\079f58354bf9f643a028e6cd82a6373ec42f236c.jpg,8.903491436100133
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\07ac89900bb9ae056e9fcf85f711736123cf3492.jpg,2.3485902926481086
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\07b924570d681bf980c2826f070f65e370eb785b.jpg,0.6751040221914009
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\07c4e25b20d5ce8772e6054c42eac7925a21bffc.jpg,0.5950000000000001
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\07c92c0a4a58a32f0583ead82691983b26da3fc4.jpg,15.26390758187528
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\07d38c3018128280c8702c27b23d5e75dee2f013.jpg,35.755827505827504
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\07ed3a2c9373a8c5881796ac10f091a2dc9e11b2.jpg,6.721979166666666
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\07f294322f7f2dcd29b2afc97e5ca15226a49005.jpg,29.35849952516619
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\07f6b7c426d4035e81ac66f26465242ee8852da4.jpg,5.149096976835493
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\080d54556802c2f5cd4c9bd45596a44c09735bf5.jpg,10.495553643144005
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0833419fbacedb8c8763793a8442417e5d597aed.jpg,61.4482041173894
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\083af154b6ce3d586670cbe1ed95bfddad1cfe99.jpg,25.03427895981088
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\083f708d3835e8765957a0519de05a0979d86a07.jpg,8.207172995780592
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08405383678ad2d01e0e71c6c4296954d58fb15c.png,0.0053985080486847
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08492520b6d9f402734c5096dae9dfb10818ce7e.jpg,0.0
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\084c687799171ecf8eddba9018e80462ba0296bd.jpg,8.647906512320606
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08510979dc871c92693857f6759065dd63135c08.jpg,10.360598065083554
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\085c80b07b96fc2a7634f7bfdaeef40cb3150444.png,4.163305058121269
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0869d3ebfa7ff8f0e624e586cef7e61be680eacb.png,21.009416195856872
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\086f0b310686f5eb41ada5a8b795a393127445c4.jpg,31.392518939393938
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08749fd9591e442722d5f23eea4135d8a2a328ec.png,12.85536352391424
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0874d4c129443ddc09af8bf696233d21cb2e9826.jpg,10.652706552706553
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08773a4607181e8863077fa522a3070f8c3b3db4.jpg,4.236126126126126
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\087b4cafd5dcb8c9dfe5b0a79464d5a5ee961a5c.png,25.455170454545456
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0890d23731f1833e013e917d583c8294417eca14.jpg,1.9021097046413504
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08a5e150099ea987b6a67f1439de5ef4c812908b.jpg,19.09916666666667
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08bc8f200c5bfd63b2324827c61d4b5863affb76.png,20.57085503472222
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08c6ac840dcafa73bfa615a382d20a36690b970e.png,6.452173913043478
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08ccc2c0a05f133178469f5130dd5052132302ae.jpg,5.905084413034943
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08efc6c754e4f961ab2f6523df6787265ba71d75.jpg,23.200471698113205
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\08fb19762340c0d18c591a7cb58133cf879d3620.jpg,24.62996342737722
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\0921ddb2c92af9ee0e4a414105c77cabf1c92f72.jpg,41.57608695652174
C:\Users\mailt\Desktop\github_projects\tumblr_scraper\downloads\anime-daydreams\092849feb51e753e6e3811dbb70209237a2ef51d.jpg,16.41652397260274
